timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-12-03,368.0,374.71,366.02,372.37,372.37,254879,0.0000,1.0
2020-12-02,370.71,373.01,364.565,367.21,367.21,385577,0.0000,1.0
2020-12-01,381.63,382.71,370.83,372.17,372.17,403462,0.0000,1.0
2020-11-30,378.48,380.22,369.01,378.42,378.42,603322,0.0000,1.0
2020-11-27,377.02,381.205,375.12,377.0,377.0,206044,0.0000,1.0
2020-11-25,375.6888,379.91,369.29,372.73,372.73,345103,0.0000,1.0
2020-11-24,368.83,378.82,362.36,373.47,373.47,566216,0.0000,1.0
2020-11-23,367.1,368.79,358.55,362.69,362.69,590896,0.0000,1.0
2020-11-20,363.42,363.42,354.16,354.99,354.99,698917,0.0000,1.0
2020-11-19,336.01,367.66,333.06,358.39,358.39,1189739,0.0000,1.0
2020-11-18,343.1188,343.94,337.57,337.58,337.58,211381,0.0000,1.0
2020-11-17,341.77,342.54,338.5,340.79,340.79,323286,0.0000,1.0
2020-11-16,347.94,348.4175,342.09,345.98,345.98,292721,0.0000,1.0
2020-11-13,344.35,347.73,341.68,345.86,345.86,228863,0.0000,1.0
2020-11-12,353.67,354.29,339.7738,340.78,340.78,316723,0.0000,1.0
2020-11-11,348.67,356.73,345.62,356.27,356.27,297102,0.0000,1.0
2020-11-10,352.55,356.61,341.18,345.02,345.02,553120,0.0000,1.0
2020-11-09,356.99,362.58,352.47,352.71,352.71,490003,0.0000,1.0
2020-11-06,340.18,348.44,338.59,346.43,346.43,370253,0.0000,1.0
2020-11-05,333.83,343.83,332.86,340.12,340.12,398975,0.0000,1.0
2020-11-04,320.42,329.66,317.15,329.18,329.18,423481,0.0000,1.0
2020-11-03,314.9,322.9,305.5598,319.22,319.22,571704,0.0000,1.0
2020-11-02,289.41,294.97,287.49,293.07,293.07,510736,0.0000,1.0
2020-10-30,290.0,290.97,281.02,283.64,283.64,304394,0.0000,1.0
2020-10-29,284.72,294.01,282.9407,291.97,291.97,263022,0.0000,1.0
2020-10-28,284.47,287.39,282.08,285.2,285.2,300175,0.0000,1.0
2020-10-27,295.08,295.08,287.19,289.28,289.28,351565,0.0000,1.0
