timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-12-03,77.71,78.9897,77.03,78.15,78.15,287311,0.0000,1.0
2020-12-02,76.99,78.28,75.61,77.67,77.67,401695,0.0000,1.0
2020-12-01,79.31,79.335,76.62,77.37,77.37,502560,0.0000,1.0
2020-11-30,79.19,79.6655,76.62,78.43,78.43,921035,0.0000,1.0
2020-11-27,78.98,79.4517,76.9003,79.13,79.13,295821,0.0000,1.0
2020-11-25,77.95,79.91,77.5552,78.32,78.32,584280,0.0000,1.0
2020-11-24,80.7,80.77,76.66,77.67,77.67,589118,0.0000,1.0
2020-11-23,78.75,80.89,78.27,79.84,79.84,485633,0.0000,1.0
2020-11-20,78.14,78.97,77.28,78.38,78.38,485615,0.0000,1.0
2020-11-19,76.13,78.68,75.88,77.93,77.93,552077,0.0000,1.0
2020-11-18,77.98,78.49,75.43,75.52,75.52,648529,0.0000,1.0
2020-11-17,77.24,78.5,75.76,77.87,77.87,705296,0.0000,1.0
2020-11-16,76.45,77.89,75.73,77.02,77.02,721412,0.0000,1.0
2020-11-13,76.35,77.14,74.6,76.53,76.53,533173,0.0000,1.0
2020-11-12,76.66,77.04,75.01,75.61,75.61,588932,0.0000,1.0
2020-11-11,72.61,77.06,72.0,76.39,76.39,1187332,0.0000,1.0
2020-11-10,74.57,74.57,71.1001,71.38,71.38,1279385,0.0000,1.0
2020-11-09,81.0,82.68,72.5,72.59,72.59,2650493,0.0000,1.0
2020-11-06,83.72,86.54,83.26,85.2,85.2,601316,0.0000,1.0
2020-11-05,81.75,85.13,81.04,83.92,83.92,635573,0.0000,1.0
2020-11-04,83.04,84.39,80.74,80.93,80.93,725347,0.0000,1.0
2020-11-03,81.9,82.85,80.52,82.1,82.1,671040,0.0000,1.0
2020-11-02,80.6,82.6,79.75,80.99,80.99,530825,0.0000,1.0
2020-10-30,81.45,82.13,78.35,79.58,79.58,760478,0.0000,1.0
2020-10-29,82.28,82.65,81.27,81.33,81.33,537742,0.0000,1.0
2020-10-28,82.5,84.465,81.1814,81.705,81.705,643776,0.0000,1.0
2020-10-27,82.64,85.83,82.2,85.18,85.18,791158,0.0000,1.0
2020-10-26,83.06,85.92,80.535,81.95,81.95,847222,0.0000,1.0
2020-10-23,83.0,85.66,82.13,84.0,84.0,1203649,0.0000,1.0
2020-10-22,84.5,86.42,80.93,82.29,82.29,2316399,0.0000,1.0
2020-10-21,92.12,92.467,79.5,83.48,83.48,8409044,0.0000,1.0
2020-10-20,91.75,98.55,91.75,96.0,96.0,2689165,0.0000,1.0
2020-10-19,89.97,94.82,89.96,91.38,91.38,841191,0.0000,1.0
2020-10-16,90.44,92.31,89.21,89.28,89.28,535046,0.0000,1.0
2020-10-15,88.12,92.0,87.4997,90.25,90.25,503366,0.0000,1.0
2020-10-14,90.22,91.4,89.69,90.99,90.99,384895,0.0000,1.0
2020-10-13,88.62,90.79,88.4,90.27,90.27,449592,0.0000,1.0
2020-10-12,91.0,91.4,85.55,88.67,88.67,713615,0.0000,1.0
2020-10-09,86.915,91.23,86.78,89.83,89.83,822049,0.0000,1.0
2020-10-08,84.01,86.97,83.4901,86.5,86.5,494925,0.0000,1.0
2020-10-07,81.2,83.79,81.2,83.08,83.08,445096,0.0000,1.0
