timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-12-03,208.36,209.25,206.75,207.4,207.4,328430,0.0000,1.0
2020-12-02,209.57,210.58,208.3,209.26,209.26,378786,0.0000,1.0
2020-12-01,210.46,212.36,209.74,211.61,211.61,558527,0.0000,1.0
2020-11-30,208.94,211.02,207.87,209.6,209.6,828210,0.0000,1.0
2020-11-27,207.24,210.25,205.68,209.64,209.64,260973,0.0000,1.0
2020-11-25,206.21,206.95,204.58,206.03,206.03,306885,0.0000,1.0
2020-11-24,210.6,211.0,204.79,206.53,206.53,567890,0.0000,1.0
2020-11-23,211.52,213.6,207.9,209.57,209.57,391411,0.0000,1.0
2020-11-20,211.63,212.095,210.2474,211.02,211.02,385551,0.0000,1.0
2020-11-19,211.76,213.17,210.32,211.76,211.76,319130,0.0000,1.0
2020-11-18,214.7,214.85,210.94,211.07,211.07,388869,0.0000,1.0
2020-11-17,213.51,215.17,211.51,214.15,214.15,332925,0.0000,1.0
2020-11-16,215.59,216.62,213.59,215.54,215.54,307115,0.0000,1.0
2020-11-13,213.43,214.94,212.08,214.74,214.74,265671,0.0000,1.0
2020-11-12,215.02,215.79,210.57,212.79,212.79,396806,0.0000,1.0
2020-11-11,214.56,218.25,214.14,215.83,215.83,562860,0.0000,1.0
2020-11-10,219.15,219.15,210.95,212.11,212.11,783997,0.3900,1.0
2020-11-09,219.54,224.24,218.0,220.59,220.185152471,1145473,0.0000,1.0
2020-11-06,212.03,216.06,211.085,214.19,213.796898353,549687,0.0000,1.0
2020-11-05,212.0,215.64,210.45,212.81,212.419431059,561975,0.0000,1.0
2020-11-04,203.59,212.28,203.25,209.42,209.035652706,675205,0.0000,1.0
2020-11-03,197.2,203.55,196.67,202.46,202.088426353,707013,0.0000,1.0
2020-11-02,195.16,197.4,193.19,196.8,196.438814118,870243,0.0000,1.0
2020-10-30,195.8,198.0,189.13,191.94,191.587733647,897569,0.0000,1.0
2020-10-29,180.0,181.74,177.695,179.51,179.180546353,581326,0.0000,1.0
2020-10-28,181.81,182.97,180.32,180.66,180.328435765,612281,0.0000,1.0
2020-10-27,181.99,187.59,181.01,184.85,184.510745882,657220,0.0000,1.0
2020-10-26,181.16,182.165,179.25,180.53,180.198674353,366044,0.0000,1.0
2020-10-23,182.52,183.7,181.03,183.03,182.694086118,304996,0.0000,1.0
2020-10-22,179.13,183.55,178.99,182.82,182.484471529,403265,0.0000,1.0
2020-10-21,179.79,181.33,177.93,179.13,178.801243765,285212,0.0000,1.0
2020-10-20,179.75,181.64,178.835,179.43,179.100693176,388408,0.0000,1.0
2020-10-19,181.35,183.07,178.84,179.41,179.080729882,425621,0.0000,1.0
2020-10-16,179.62,182.35,178.81,180.79,180.458197176,464931,0.0000,1.0
2020-10-15,175.97,179.66,174.84,179.6,179.270381176,393142,0.0000,1.0
2020-10-14,178.0,181.03,177.37,177.81,177.483666353,403923,0.0000,1.0
2020-10-13,177.5,179.67,176.075,177.66,177.333941647,387072,0.0000,1.0
2020-10-12,177.67,178.29,176.48,177.43,177.104363765,339652,0.0000,1.0
2020-10-09,173.5,176.72,173.27,176.12,175.796768,456382,0.0000,1.0
2020-10-08,172.56,173.67,171.125,172.7,172.383044706,484117,0.0000,1.0
2020-10-07,169.25,171.55,168.92,170.7,170.386715294,427372,0.0000,1.0
2020-10-06,171.25,171.64,167.241,167.65,167.342312941,431936,0.0000,1.0
2020-10-05,168.22,171.145,168.11,170.81,170.496513412,663623,0.0000,1.0
2020-10-02,167.53,169.38,165.92,167.5,167.192588235,1132810,0.0000,1.0
2020-10-01,172.84,174.43,168.59,169.51,169.198899294,505941,0.0000,1.0
