timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-12-03,718.36,721.82,711.755,715.42,715.42,534871,0.0000,1.0
2020-12-02,715.0,718.81,708.98,718.36,718.36,484103,0.0000,1.0
2020-12-01,709.67,720.51,705.2,715.23,715.23,523377,0.0000,1.0
2020-11-30,710.31,713.19,697.73,698.35,698.35,888410,0.0000,1.0
2020-11-27,706.75,718.85,705.14,715.11,715.11,313425,0.0000,1.0
2020-11-25,698.12,704.26,696.42,703.61,703.61,401239,0.0000,1.0
2020-11-24,694.67,700.66,686.5,699.3,699.3,649259,0.0000,1.0
2020-11-23,676.88,689.0,673.84,682.87,682.87,505375,0.0000,1.0
2020-11-20,674.02,675.75,669.0,672.71,672.71,396240,0.0000,1.0
2020-11-19,665.97,675.34,663.24,673.48,673.48,471167,0.0000,1.0
2020-11-18,670.8,676.65,668.9545,669.89,669.89,509045,0.0000,1.0
2020-11-17,676.46,676.46,664.51,667.49,667.49,768905,0.0000,1.0
2020-11-16,682.5,682.5,669.265,676.43,676.43,607760,0.0000,1.0
2020-11-13,660.0,671.1,658.29,669.77,669.77,664060,0.0000,1.0
2020-11-12,665.76,668.67,654.87,659.79,659.79,501907,0.0000,1.0
2020-11-11,670.79,675.7475,667.025,670.62,670.62,455787,0.0000,1.0
2020-11-10,661.07,666.54,645.12,660.6,660.6,758008,0.0000,1.0
2020-11-09,685.12,692.73,663.18,666.02,666.02,870313,0.0000,1.0
2020-11-06,666.06,668.0,654.19,654.9,654.9,493945,0.0000,1.0
2020-11-05,661.02,672.0,659.78,668.19,668.19,714509,0.0000,1.0
2020-11-04,628.29,657.98,627.8101,651.6,651.6,811990,0.0000,1.0
2020-11-03,620.9,633.34,619.0,629.26,629.26,560555,0.0000,1.0
2020-11-02,608.96,618.35,606.4462,614.87,614.87,455350,0.0000,1.0
2020-10-30,597.58,600.87,587.9,599.21,599.21,530463,0.0000,1.0
2020-10-29,600.21,606.59,590.26,602.33,602.33,447449,0.0000,1.0
2020-10-28,602.69,606.445,596.26,600.71,600.71,645648,0.0000,1.0
2020-10-27,620.32,624.58,613.47,614.53,614.53,349823,0.0000,1.0
2020-10-26,630.0,631.59,615.83,622.19,622.19,686099,0.0000,1.0
2020-10-23,637.87,639.1599,633.51,637.31,637.31,494217,0.0000,1.0
2020-10-22,635.0,637.83,629.82,635.18,635.18,483384,0.0000,1.0
2020-10-21,646.58,653.72,634.82,634.99,634.99,452696,0.0000,1.0
2020-10-20,636.62,650.9848,636.62,645.07,645.07,473550,0.0000,1.0
2020-10-19,658.25,666.64,633.03,634.89,634.89,775662,0.0000,1.0
2020-10-16,652.04,659.57,648.0,657.38,657.38,765555,0.0000,1.0
2020-10-15,634.09,648.9,632.64,646.24,646.24,792733,0.0000,1.0
2020-10-14,641.83,643.46,634.05,639.85,639.85,694202,0.0000,1.0
2020-10-13,634.17,646.29,626.16,638.96,638.96,1155021,0.0000,1.0
2020-10-12,615.37,620.66,613.66,614.89,614.89,644719,0.0000,1.0
2020-10-09,610.6,614.3,606.58,611.57,611.57,525143,0.0000,1.0
2020-10-08,595.36,606.21,594.34,604.44,604.44,538097,0.0000,1.0
2020-10-07,584.32,592.79,584.32,592.05,592.05,573701,0.0000,1.0
2020-10-06,580.98,590.6044,578.13,580.23,580.23,704311,0.0000,1.0
2020-10-05,574.7,581.52,573.0,580.98,580.98,435362,0.0000,1.0
2020-10-02,560.54,574.67,559.18,570.12,570.12,523471,0.0000,1.0
2020-10-01,576.84,578.24,566.17,567.91,567.91,551296,0.0000,1.0
2020-09-30,557.2,570.885,555.11,563.55,563.55,741054,0.0000,1.0
2020-09-29,560.16,562.2,552.37,554.8,554.8,409654,0.0000,1.0
2020-09-28,554.44,563.94,554.0,558.65,558.65,567033,0.0000,1.0
2020-09-25,532.95,548.9,531.39,547.81,547.81,486378,0.0000,1.0
2020-09-24,537.28,542.11,531.81,535.05,535.05,552840,0.0000,1.0
2020-09-23,550.31,552.87,538.05,538.54,538.54,511422,0.0000,1.0
2020-09-22,551.15,556.55,544.53,550.8,550.8,565647,0.0000,1.0
2020-09-21,548.63,556.755,542.52,552.59,552.59,659600,0.0000,1.0
2020-09-18,548.47,559.16,548.47,556.92,556.92,2989114,0.0000,1.0
2020-09-17,554.95,555.8,544.51,548.41,548.41,1033459,0.0000,1.0
2020-09-16,551.82,566.88,548.8,561.73,561.73,1004027,0.0000,1.0
2020-09-15,553.11,553.43,547.28,548.16,548.16,626477,0.0000,1.0
