timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-12-03,32.41,33.18,31.59,31.99,31.99,1655329,0.0000,1.0
2020-12-02,29.3495,32.47,29.25,31.94,31.94,3220119,0.0000,1.0
2020-12-01,28.13,28.41,27.19,27.7,27.7,904208,0.0000,1.0
2020-11-30,27.71,28.7,27.5,27.76,27.76,963097,0.0000,1.0
2020-11-27,27.81,28.18,27.23,27.92,27.92,236731,0.0000,1.0
2020-11-25,28.15,28.22,27.02,27.54,27.54,490854,0.0000,1.0
2020-11-24,28.14,28.72,27.7,28.25,28.25,592403,0.0000,1.0
2020-11-23,27.94,28.62,27.7,27.89,27.89,740018,0.0000,1.0
2020-11-20,27.33,27.9,27.33,27.78,27.78,551883,0.0000,1.0
2020-11-19,27.0,27.63,26.52,27.57,27.57,666419,0.0000,1.0
2020-11-18,27.88,28.28,27.01,27.125,27.125,622985,0.0000,1.0
2020-11-17,27.53,27.81,26.6,27.68,27.68,533492,0.0000,1.0
2020-11-16,28.7,29.18,27.64,28.02,28.02,709638,0.0000,1.0
2020-11-13,27.65,28.7,27.61,28.37,28.37,576057,0.0000,1.0
2020-11-12,27.84,28.37,26.9627,27.405,27.405,583985,0.0000,1.0
2020-11-11,28.98,28.98,27.55,28.12,28.12,732830,0.0000,1.0
2020-11-10,28.73,29.64,27.8,28.86,28.86,1364602,0.0000,1.0
2020-11-09,27.56,29.43,27.54,29.26,29.26,1761326,0.0000,1.0
2020-11-06,26.11,26.56,25.78,26.31,26.31,334427,0.0000,1.0
2020-11-05,26.3,26.72,25.5743,26.25,26.25,783374,0.0000,1.0
2020-11-04,25.71,26.22,25.3,26.02,26.02,624592,0.0000,1.0
2020-11-03,25.07,25.8,24.72,25.62,25.62,651477,0.0000,1.0
2020-11-02,25.32,25.55,24.31,24.63,24.63,779028,0.0000,1.0
2020-10-30,25.03,25.48,24.35,24.875,24.875,985607,0.0000,1.0
2020-10-29,24.38,25.24,23.73,24.97,24.97,549092,0.0000,1.0
2020-10-28,26.01,26.5105,24.54,24.58,24.58,1200508,0.0000,1.0
2020-10-27,26.55,27.07,26.27,26.51,26.51,670448,0.0000,1.0
2020-10-26,27.12,27.3055,26.17,26.45,26.45,697596,0.0000,1.0
2020-10-23,27.19,27.32,26.72,27.12,27.12,417532,0.0000,1.0
2020-10-22,26.25,27.31,26.25,27.09,27.09,717624,0.0000,1.0
2020-10-21,26.22,26.65,26.06,26.07,26.07,511276,0.0000,1.0
2020-10-20,26.94,27.12,26.19,26.36,26.36,770740,0.0000,1.0
2020-10-19,27.38,27.86,26.54,26.6,26.6,749208,0.0000,1.0
2020-10-16,26.86,27.57,26.52,27.47,27.47,596241,0.0000,1.0
2020-10-15,25.685,27.36,25.62,27.19,27.19,831882,0.2600,1.0
2020-10-14,25.72,26.89,25.6,26.5,26.2489981785,914137,0.0000,1.0
2020-10-13,25.33,25.76,25.18,25.71,25.4664808743,341865,0.0000,1.0
2020-10-12,25.28,25.79,25.13,25.69,25.4466703097,543283,0.0000,1.0
2020-10-09,25.68,25.73,25.2,25.27,25.0306484517,585175,0.0000,1.0
2020-10-08,25.23,25.63,24.86,25.48,25.2386593807,600056,0.0000,1.0
2020-10-07,24.76,25.3,24.66,24.88,24.6443424408,825319,0.0000,1.0
2020-10-06,25.27,25.57,24.65,24.82,24.5849107468,934330,0.0000,1.0
2020-10-05,24.66,25.315,24.5,25.18,24.9415009107,747771,0.0000,1.0
2020-10-02,23.7,24.62,23.47,24.5,24.2679417122,612696,0.0000,1.0
2020-10-01,24.23,24.63,23.77,24.13,23.9014462659,1096068,0.0000,1.0
2020-09-30,23.55,24.36,23.53,24.105,23.8766830601,965080,0.0000,1.0
2020-09-29,24.24,24.27,23.52,23.57,23.3467504554,553141,0.0000,1.0
2020-09-28,23.88,24.43,23.69,24.27,24.0401202186,716965,0.0000,1.0
2020-09-25,22.98,23.57,22.95,23.47,23.2476976321,567383,0.0000,1.0
2020-09-24,22.37,23.62,22.1501,23.12,22.9010127505,2361299,0.0000,1.0
2020-09-23,23.89,23.89,22.43,22.48,22.2670746812,2063693,0.0000,1.0
2020-09-22,24.47,24.84,23.8,23.92,23.693435337,1406885,0.0000,1.0
2020-09-21,23.11,24.69,23.017,24.65,24.4165209472,2243095,0.0000,1.0
2020-09-18,24.63,24.695,23.4483,23.74,23.515140255,1893966,0.0000,1.0
2020-09-17,23.72,24.54,23.17,24.4,24.1688888889,1911610,0.0000,1.0
2020-09-16,24.49,24.67,24.14,24.19,23.9608779599,1370606,0.0000,1.0
2020-09-15,24.9,25.17,24.15,24.305,24.0747887067,1003620,0.0000,1.0
2020-09-14,24.16,24.81,23.805,24.66,24.4264262295,700505,0.0000,1.0
2020-09-11,24.08,24.415,23.48,23.92,23.693435337,1387784,0.0000,1.0
2020-09-10,24.51,24.78,23.8,23.84,23.6141930783,946944,0.0000,1.0
2020-09-09,24.44,24.81,24.03,24.49,24.2580364299,736073,0.0000,1.0
2020-09-08,25.9,26.12,24.145,24.17,23.9410673953,1354411,0.0000,1.0
2020-09-04,26.91,26.95,25.815,26.16,25.9122185792,1582202,0.0000,1.0
2020-09-03,28.83,29.25,25.8,26.45,26.1994717668,2260781,0.0000,1.0
2020-09-02,29.1,30.38,28.95,28.99,28.7154134791,2378419,0.0000,1.0
2020-09-01,28.91,29.08,28.29,28.93,28.6559817851,803617,0.0000,1.0
2020-08-31,29.54,29.54,28.26,29.01,28.7352240437,1320062,0.0000,1.0
2020-08-28,29.14,29.59,28.91,29.445,29.1661038251,817644,0.0000,1.0
2020-08-27,28.88,29.45,28.47,29.11,28.834276867,1184754,0.0000,1.0
2020-08-26,27.62,28.89,27.58,28.69,28.4182550091,1638943,0.0000,1.0
2020-08-25,26.84,27.53,26.4209,27.47,27.2098105647,917897,0.0000,1.0
2020-08-24,26.08,27.3,26.08,26.88,26.6253989071,1524364,0.0000,1.0
2020-08-21,25.57,25.91,25.32,25.87,25.6249653916,681851,0.0000,1.0
2020-08-20,26.0,26.28,25.785,25.79,25.545723133,608185,0.0000,1.0
2020-08-19,26.46,26.8071,26.02,26.1,25.8527868852,652131,0.0000,1.0
2020-08-18,26.62,26.84,26.27,26.45,26.1994717668,656996,0.0000,1.0
2020-08-17,27.03,27.03,26.64,26.69,26.4371985428,463025,0.0000,1.0
2020-08-14,26.68,27.11,26.5,26.92,26.6650200364,517145,0.0000,1.0
2020-08-13,26.86,27.12,26.62,26.76,26.5065355191,474212,0.0000,1.0
2020-08-12,27.23,27.42,26.57,27.055,26.7987413479,621167,0.0000,1.0
2020-08-11,27.98,28.08,26.915,27.06,26.8036939891,849970,0.0000,1.0
2020-08-10,27.84,27.985,27.58,27.67,27.4079162113,660561,0.0000,1.0
2020-08-07,27.71,27.94,27.48,27.7,27.4376320583,603564,0.0000,1.0
2020-08-06,27.99,27.99,27.0035,27.79,27.5267795993,742300,0.0000,1.0
2020-08-05,28.08,28.08,27.65,28.04,27.7744116576,796762,0.0000,1.0
2020-08-04,27.35,28.42,26.92,27.87,27.6060218579,1343033,0.0000,1.0
2020-08-03,26.87,27.455,26.76,27.43,27.1701894353,1951117,0.0000,1.0
2020-07-31,26.1,26.62,25.94,26.56,26.3084298725,1780929,0.0000,1.0
2020-07-30,24.96,26.25,24.6,26.19,25.9419344262,1285466,0.0000,1.0
2020-07-29,25.05,25.53,24.95,25.39,25.1495118397,880768,0.0000,1.0
2020-07-28,25.38,25.53,25.05,25.08,24.8424480874,970423,0.0000,1.0
