timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-12-03,482.21,492.81,481.5,484.28,484.28,2893834,0.0000,1.0
2020-12-02,475.67,481.32,470.12,481.26,481.26,2107080,0.0000,1.0
2020-12-01,482.01,482.01,471.6328,479.15,479.15,2517237,0.0000,1.0
2020-11-30,480.0,480.86,469.2,478.47,478.47,2786955,0.0000,1.0
2020-11-27,476.9,482.405,474.86,477.03,477.03,1815490,0.0000,1.0
2020-11-25,466.29,472.525,464.845,470.08,470.08,2634472,0.0000,1.0
2020-11-24,461.41,464.49,456.6778,462.7,462.7,2555094,0.0000,1.0
2020-11-23,464.6334,467.0,456.17,460.61,460.61,2371433,0.0000,1.0
2020-11-20,465.16,470.0,462.36,462.92,462.92,1851107,0.0000,1.0
2020-11-19,460.0,471.04,459.26,466.41,466.41,3132704,0.0000,1.0
2020-11-18,466.71,467.9,459.26,459.47,459.47,2063159,0.0000,1.0
2020-11-17,461.66,469.9099,460.0,467.95,467.95,2407597,0.0000,1.0
2020-11-16,460.43,469.53,458.2501,460.95,460.95,2522187,0.0000,1.0
2020-11-13,467.45,470.6,459.0,469.34,469.34,2966003,0.0000,1.0
2020-11-12,473.49,474.933,461.15,462.58,462.58,2115319,0.0000,1.0
2020-11-11,458.49,470.12,457.5,467.75,467.75,2634159,0.0000,1.0
2020-11-10,466.72,468.01,446.0,452.0,452.0,4920340,0.0000,1.0
2020-11-09,494.6963,499.41,470.76,471.14,471.14,3625298,0.0000,1.0
2020-11-06,494.95,498.72,483.0,494.63,494.63,1956305,0.0000,1.0
2020-11-05,499.27,502.53,489.8,496.47,496.47,2400994,0.0000,1.0
2020-11-04,477.93,494.94,474.47,487.23,487.23,4524341,0.0000,1.0
2020-11-03,448.99,457.844,445.67,454.02,454.02,1758640,0.0000,1.0
2020-11-02,451.0,456.185,438.94,444.94,444.94,2479005,0.0000,1.0
2020-10-30,458.32,459.5,442.51,447.1,447.1,3128709,0.0000,1.0
2020-10-29,459.32,464.73,457.28,461.11,461.11,2125281,0.0000,1.0
2020-10-28,469.165,470.97,455.88,456.97,456.97,2677304,0.0000,1.0
2020-10-27,479.78,481.89,473.47,478.56,478.56,1896459,0.0000,1.0
2020-10-26,480.8835,488.78,470.13,475.2,475.2,2337431,0.0000,1.0
2020-10-23,486.41,488.51,479.51,488.5,488.5,1899599,0.0000,1.0
2020-10-22,496.72,496.86,479.4,483.6,483.6,2615048,0.0000,1.0
2020-10-21,492.05,499.81,490.57,495.96,495.96,1369735,0.0000,1.0
2020-10-20,495.25,500.165,491.91,494.58,494.58,1454449,0.0000,1.0
