timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-12-03,270.63,271.93,267.14,268.14,268.14,3950836,0.0000,1.0
2020-12-02,273.97,274.11,269.57,271.1,271.1,4168645,1.5000,1.0
2020-12-01,278.73,278.95,275.55,276.6,275.077989729,3792148,0.0000,1.0
2020-11-30,275.22,277.76,271.92,277.41,275.883532649,4624131,0.0000,1.0
2020-11-27,275.24,276.58,274.36,275.99,274.471346295,1625328,0.0000,1.0
2020-11-25,273.48,274.74,271.212,273.96,272.452516508,3001748,0.0000,1.0
2020-11-24,274.0,275.545,272.57,273.31,271.806093177,4742387,0.0000,1.0
2020-11-23,270.01,273.689,269.55,271.4,269.906603081,3294219,0.0000,1.0
2020-11-20,271.45,272.37,268.87,269.81,268.325352164,4112543,0.0000,1.0
2020-11-19,270.42,272.38,268.7,270.93,269.439189288,3929422,0.0000,1.0
2020-11-18,270.5,275.38,269.0,269.83,268.345242113,5122219,0.0000,1.0
2020-11-17,272.1,273.529,269.4001,272.47,270.970715334,8532219,0.0000,1.0
2020-11-16,279.18,281.29,276.4,279.57,278.031647102,5360160,0.0000,1.0
2020-11-13,276.42,279.73,275.26,277.17,275.644853265,3941687,0.0000,1.0
2020-11-12,283.0,283.6943,273.84,276.24,274.719970653,3820310,0.0000,1.0
2020-11-11,277.32,281.69,276.1701,277.75,276.221661775,2987878,0.0000,1.0
2020-11-10,272.785,275.79,269.25,275.57,274.053657373,4828522,0.0000,1.0
2020-11-09,287.98,288.42,269.47,269.97,268.484471753,7856419,0.0000,1.0
2020-11-06,286.73,286.7799,282.85,284.24,282.67595011,2839134,0.0000,1.0
2020-11-05,288.35,288.998,284.08,285.85,284.277090976,2516570,0.0000,1.0
2020-11-04,276.76,287.04,276.01,282.72,281.164314013,3525318,0.0000,1.0
2020-11-03,274.85,279.53,273.72,277.37,275.843752751,3037485,0.0000,1.0
2020-11-02,270.15,274.78,268.52,270.74,269.250234776,2956798,0.0000,1.0
2020-10-30,268.82,269.62,262.03,266.71,265.242410125,3874571,0.0000,1.0
2020-10-29,269.69,273.7,267.3119,269.63,268.146342627,2872501,0.0000,1.0
2020-10-28,270.25,273.6696,268.6901,269.72,268.235847395,3255851,0.0000,1.0
2020-10-27,276.99,279.73,276.1157,276.84,275.316669112,3014280,0.0000,1.0
2020-10-26,279.64,281.5299,272.0,276.04,274.521071167,2911876,0.0000,1.0
2020-10-23,282.38,283.19,279.55,283.0,281.442773294,1750747,0.0000,1.0
2020-10-22,283.93,285.68,280.65,281.16,279.612898019,2787332,0.0000,1.0
2020-10-21,285.39,288.0187,283.28,284.51,282.944464417,2304473,0.0000,1.0
2020-10-20,285.14,289.79,284.13,286.04,284.466045488,2281770,0.0000,1.0
2020-10-19,289.76,290.11,283.38,283.73,282.16875642,2428441,0.0000,1.0
2020-10-16,288.25,292.655,287.25,287.66,286.077131328,3109401,0.0000,1.0
2020-10-15,284.12,290.25,283.12,287.54,285.957791636,2700137,0.0000,1.0
